period_begin,period_end,period_duration,region_type,region_type_id,table_id,is_seasonally_adjusted,region,city,state,state_code,property_type,property_type_id,median_sale_price,median_sale_price_mom,median_sale_price_yoy,median_list_price,median_list_price_mom,median_list_price_yoy,median_ppsf,median_ppsf_mom,median_ppsf_yoy,median_list_ppsf,median_list_ppsf_mom,median_list_ppsf_yoy,homes_sold,homes_sold_mom,homes_sold_yoy,pending_sales,pending_sales_mom,pending_sales_yoy,new_listings,new_listings_mom,new_listings_yoy,inventory,inventory_mom,inventory_yoy,months_of_supply,months_of_supply_mom,months_of_supply_yoy,median_dom,median_dom_mom,median_dom_yoy,avg_sale_to_list,avg_sale_to_list_mom,avg_sale_to_list_yoy,sold_above_list,sold_above_list_mom,sold_above_list_yoy,price_drops,price_drops_mom,price_drops_yoy,off_market_in_two_weeks,off_market_in_two_weeks_mom,off_market_in_two_weeks_yoy,parent_metro_region,parent_metro_region_metro_code,last_updated,zipcode
5/1/13,7/31/13,90,zip code,2,40820,f,Zip Code: 98107,,Washington,WA,Multi-Family (2-4 Unit),4,610000.0,0.348066298,0.27348643,670000.0,0.015189969,0.084142395,214.2574257,-0.009655423,0.230729878,207.0707071,-0.033079411,-0.032565657,7.0,0.75,0.75,1.0,-0.5,0.0,9.0,-0.25,0.285714286,4.0,-0.333333333,-0.2,,,,21.0,-4.5,13.0,0.960888613,-0.043884123,-0.02565195,0.142857143,-0.357142857,0.142857143,,,,0.0,-0.5,-1.0,"Seattle, WA",42644,7/15/24 17:39,98107
9/1/16,11/30/16,90,zip code,2,40877,f,Zip Code: 98199,,Washington,WA,Townhouse,13,599500.0,-0.000833333,0.141904762,628950.0,0.032758621,0.154036697,412.8926383,0.00381478,0.191855038,422.7852349,0.038180221,0.268482553,10.0,-0.230769231,-0.411764706,4.0,3.0,,9.0,-0.181818182,-0.181818182,3.0,-0.4,0.0,,,,7.0,0.0,-4.0,1.034288999,-0.007460839,0.012116478,0.5,-0.115384615,0.088235294,,,,0.5,-0.5,,"Seattle, WA",42644,7/15/24 17:39,98199
1/1/17,3/31/17,90,zip code,2,40851,f,Zip Code: 98148,,Washington,WA,All Residential,-1,350500.0,0.095483669,0.083127318,324950.0,-0.068911175,-0.051239491,211.9425154,0.057049468,0.108227789,212.7019179,-0.003339585,0.128319738,44.0,0.047619048,1.095238095,13.0,0.625,1.166666667,38.0,0.151515152,0.266666667,17.0,0.416666667,0.0,,,,23.5,-5.0,-13.5,1.008953147,0.010218216,0.014401196,0.318181818,0.08008658,0.032467532,,,,0.769230769,0.144230769,0.269230769,"Seattle, WA",42644,7/15/24 17:39,98148
4/1/18,6/30/18,90,zip code,2,40860,f,Zip Code: 98166,,Washington,WA,Single Family Residential,6,610000.0,-0.016129032,0.159144893,625000.0,0.041753479,0.250125013,309.2683425,0.00815028,0.189097375,301.8490566,0.024292594,0.177211321,88.0,0.086419753,-0.043478261,37.0,-0.051282051,0.193548387,123.0,0.171428571,0.194174757,35.0,0.206896552,0.458333333,,,,7.0,-1.5,0.0,1.053323213,0.003760238,0.007663333,0.579545455,0.085718294,-0.126976285,,,,0.702702703,-0.194733195,0.089799477,"Seattle, WA",42644,7/15/24 17:39,98166
1/1/24,3/31/24,90,zip code,2,40854,f,Zip Code: 98155,,Washington,WA,Condo/Co-op,3,754975.0,0.960974026,0.935833333,395000.0,0.0,0.007653061,454.3416801,0.0,0.158251325,434.0277778,0.062899859,0.040524639,10.0,0.428571429,0.111111111,4.0,3.0,-0.333333333,9.0,0.8,-0.4375,2.0,1.0,-0.6,,,,42.0,-20.0,31.0,0.980298244,-0.005459272,-0.014069834,0.2,-0.085714286,-0.244444444,,,,0.75,0.75,0.25,"Seattle, WA",42644,7/15/24 17:39,98155
12/1/14,2/28/15,90,zip code,2,40814,f,Zip Code: 98101,,Washington,WA,Condo/Co-op,3,550000.0,0.025641026,-0.191176471,765000.0,-0.006751493,0.318965517,490.2694611,0.0,-0.156625313,636.2637363,-0.007618501,0.065134459,33.0,-0.131578947,-0.195121951,14.0,0.272727273,-0.3,43.0,-0.044444444,-0.295081967,23.0,-0.206896552,-0.148148148,,,,18.0,2.5,-47.0,0.982937622,-0.012659271,-0.001543396,0.212121212,0.027910686,0.114560237,,,,0.5,-0.227272727,-0.35,"Seattle, WA",42644,7/15/24 17:39,98101
6/1/14,8/31/14,90,zip code,2,40828,f,Zip Code: 98115,,Washington,WA,Condo/Co-op,3,265000.0,0.0,0.472222222,220975.0,-0.141677996,0.228403229,256.3840654,0.093260354,0.288352902,252.8728505,-0.015220089,0.253045563,27.0,-0.068965517,0.0,10.0,0.428571429,0.25,28.0,-0.176470588,-0.096774194,12.0,0.0,-0.333333333,,,,8.0,0.0,-8.0,0.998984597,-0.012402804,-0.004851414,0.222222222,-0.157088123,-0.185185185,,,,0.6,-0.257142857,-0.025,"Seattle, WA",42644,7/15/24 17:39,98115
4/1/13,6/30/13,90,zip code,2,40848,f,Zip Code: 98144,,Washington,WA,Single Family Residential,6,464950.0,0.019627193,0.113652695,485000.0,0.0,0.154899393,252.9799011,0.011919605,0.241717913,248.8429379,-0.004512494,0.231684052,72.0,0.043478261,0.161290323,35.0,0.206896552,0.4,124.0,0.07826087,0.409090909,54.0,-0.035714286,0.038461538,,,,10.0,-4.0,-6.0,1.005656777,0.00345196,0.006090827,0.347222222,0.013888889,0.008512545,,,,0.514285714,-0.1408867,-0.165714286,"Seattle, WA",42644,7/15/24 17:39,98144
8/1/12,10/31/12,90,zip code,2,40876,f,Zip Code: 98198,,Washington,WA,Single Family Residential,6,179000.0,0.005617978,-0.16744186,209975.0,0.000119076,0.135,117.9160539,0.067240217,-0.008355594,132.9696746,0.054843228,0.203094216,64.0,0.084745763,0.066666667,19.0,-0.095238095,0.461538462,84.0,-0.076923077,-0.086956522,77.0,0.1,-0.287037037,,,,32.0,0.0,-19.0,0.999987733,0.005542885,0.013119415,0.34375,0.089512712,0.010416667,,,,0.263157895,-0.022556391,0.186234818,"Seattle, WA",42644,7/15/24 17:39,98198
2/1/16,4/30/16,90,zip code,2,40832,f,Zip Code: 98119,,Washington,WA,All Residential,-1,720725.0,0.052153285,0.315191606,599975.0,-0.113774003,0.081084734,469.6899275,0.03424792,0.224945575,445.1903676,-0.026226339,0.131419372,74.0,0.042253521,-0.333333333,33.0,0.064516129,-0.131578947,108.0,0.213483146,-0.181818182,43.0,0.34375,0.228571429,,,,8.0,-4.0,1.0,1.033837441,0.007709969,0.01405216,0.459459459,-0.005329273,0.0,,,,0.666666667,-0.043010753,0.035087719,"Seattle, WA",42644,7/15/24 17:39,98119
11/1/21,1/31/22,90,zip code,2,40861,f,Zip Code: 98168,,Washington,WA,Condo/Co-op,3,240000.0,0.076233184,0.170731707,225000.0,-0.021632786,0.130653266,237.8731343,0.070033966,0.405111073,200.8032129,-0.073459472,-0.400617546,5.0,-0.285714286,-0.545454545,2.0,,,3.0,-0.25,2.0,2.0,0.0,0.0,,,,13.0,-15.0,-41.0,1.026717581,0.007597871,0.049739928,0.4,-0.028571429,0.218181818,,,,1.0,,,"Seattle, WA",42644,7/15/24 17:39,98168
1/1/14,3/31/14,90,zip code,2,40877,f,Zip Code: 98199,,Washington,WA,Condo/Co-op,3,198500.0,-0.189795918,-0.011946242,249500.0,0.318361955,0.009100101,258.6666667,-0.114940541,0.112143754,267.2811239,0.096276422,0.158958679,5.0,-0.545454545,-0.583333333,7.0,,6.0,14.0,1.333333333,0.166666667,7.0,0.4,-0.363636364,,,,57.0,9.0,-27.0,0.975654639,0.016114756,-0.012116652,0.2,0.2,0.116666667,,,,0.714285714,,-0.285714286,"Seattle, WA",42644,7/15/24 17:39,98199
11/1/16,1/31/17,90,zip code,2,40828,f,Zip Code: 98115,,Washington,WA,Townhouse,13,739975.0,0.320205174,0.282507908,754950.0,0.00332248,0.427126654,521.3299088,0.130411863,0.516047516,501.1959135,0.002415483,0.205280754,18.0,0.125,0.8,7.0,-0.3,0.75,23.0,0.15,1.555555556,5.0,0.0,1.5,,,,6.0,-1.0,-5.0,1.00556117,-0.006485802,-0.004127105,0.333333333,-0.104166667,0.033333333,,,,0.714285714,-0.085714286,-0.285714286,"Seattle, WA",42644,7/15/24 17:39,98115
10/1/12,12/31/12,90,zip code,2,40830,f,Zip Code: 98117,,Washington,WA,Single Family Residential,6,449900.0,0.0225,0.139059434,471950.0,0.048894322,0.11717363,243.877551,-0.013233909,0.177723025,245.6999221,0.005655495,0.102296425,105.0,-0.117647059,0.3125,20.0,-0.333333333,0.428571429,86.0,-0.264957265,0.592592593,27.0,-0.289473684,-0.372093023,,,,11.0,4.0,-29.0,1.002999355,-0.004466195,0.020143735,0.39047619,-0.080112045,0.21547619,,,,0.55,0.083333333,0.407142857,"Seattle, WA",42644,7/15/24 17:39,98117
4/1/12,6/30/12,90,zip code,2,40837,f,Zip Code: 98126,,Washington,WA,Townhouse,13,233990.0,0.0,0.023578303,245990.0,0.016529609,0.012346187,175.9323308,0.016874532,0.137553886,181.6894518,0.001421564,0.056059115,15.0,0.153846154,0.25,1.0,-0.75,0.0,10.0,-0.230769231,-0.375,8.0,0.0,-0.111111111,,,,50.0,7.0,11.5,0.987874758,0.0050564,0.023082641,0.2,-0.030769231,0.2,,,,0.0,0.0,0.0,"Seattle, WA",42644,7/15/24 17:39,98126
10/1/12,12/31/12,90,zip code,2,40814,f,Zip Code: 98101,,Washington,WA,All Residential,-1,499750.0,0.0,0.152161383,547000.0,0.094,0.218262806,494.5650894,0.007823737,0.091702199,515.8680772,0.081658871,0.131321122,64.0,0.066666667,0.142857143,8.0,-0.578947368,-0.2,52.0,-0.174603175,0.06122449,45.0,0.046511628,-0.318181818,,,,26.5,-3.5,-28.5,0.977436307,0.006269945,0.022394189,0.125,0.041666667,0.107142857,,,,1.0,0.421052632,0.7,"Seattle, WA",42644,7/15/24 17:39,98101
3/1/19,5/31/19,90,zip code,2,40829,f,Zip Code: 98116,,Washington,WA,Single Family Residential,6,811500.0,-0.013973269,-0.104304636,825000.0,0.016041134,-0.029411765,436.2201964,0.070944491,-0.063093568,441.3793103,-0.004548789,0.020217477,88.0,0.257142857,0.491525424,38.0,0.461538462,0.461538462,137.0,0.427083333,0.47311828,51.0,0.243902439,0.961538462,,,,7.0,-3.5,0.0,1.01429083,0.012119655,-0.057835676,0.454545455,0.111688312,-0.155624037,,,,0.763157895,-0.006072874,0.032388664,"Seattle, WA",42644,7/15/24 17:39,98116
11/1/23,1/31/24,90,zip code,2,40867,f,Zip Code: 98178,,Washington,WA,Townhouse,13,630000.0,1.377358491,,672000.0,0.024390244,,373.4439834,0.622015188,,399.5243757,0.025873427,,1.0,0.0,,1.0,,,1.0,-0.5,,1.0,-0.5,,,,,53.0,50.0,,0.984375,-0.035326401,,0.0,-1.0,,,,,0.0,,,"Seattle, WA",42644,7/15/24 17:39,98178
12/1/20,2/28/21,90,zip code,2,40833,f,Zip Code: 98121,,Washington,WA,Condo/Co-op,3,615000.0,-0.016,0.025085424,636750.0,0.062135113,0.123065391,669.8312236,-0.027693766,-0.043869947,750.6167772,-0.013714338,0.030619531,69.0,0.15,-0.08,24.0,-0.04,0.2,114.0,0.163265306,0.727272727,103.0,0.06185567,1.145833333,,,,66.0,8.0,19.5,0.977359551,0.000279569,0.003793411,0.072463768,0.005797101,-0.020869565,,,,0.666666667,0.266666667,0.166666667,"Seattle, WA",42644,7/15/24 17:39,98121
9/1/12,11/30/12,90,zip code,2,40816,f,Zip Code: 98103,,Washington,WA,Townhouse,13,390000.0,0.068493151,0.203703704,409475.0,0.036711184,0.129586207,268.5680333,0.03534923,0.183377897,298.4179688,0.013404966,0.082290978,47.0,0.205128205,2.615384615,9.0,-0.4,1.25,30.0,-0.166666667,-0.0625,5.0,-0.444444444,-0.861111111,,,,16.0,2.0,-9.0,0.984564633,-0.005663036,0.013517928,0.234042553,0.003273322,0.234042553,,,,0.666666667,0.2,0.416666667,"Seattle, WA",42644,7/15/24 17:39,98103
11/1/20,1/31/21,90,zip code,2,40818,f,Zip Code: 98105,,Washington,WA,Multi-Family (2-4 Unit),4,995000.0,-0.050119332,0.050686378,1187500.0,-0.020618557,0.034407666,390.1960784,-0.081178193,-0.09374701,407.4945263,-0.043744592,-0.214646913,3.0,-0.25,0.5,,,,2.0,-0.5,-0.333333333,3.0,0.5,0.5,,,,20.0,3.0,-27.5,0.93588735,-0.011861496,0.005178198,0.0,0.0,0.0,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98105
12/1/13,2/28/14,90,zip code,2,40831,f,Zip Code: 98118,,Washington,WA,All Residential,-1,299600.0,0.00807537,0.223356472,325000.0,7.69e-05,0.023944549,182.3308271,-0.024095954,0.15962406,187.0152672,0.0084778,0.120424199,102.0,-0.009708738,-0.097345133,25.0,-0.107142857,-0.107142857,111.0,0.132653061,0.11,97.0,0.114942529,0.2125,,,,43.0,5.5,7.0,1.006245443,0.015049455,0.011291917,0.31372549,0.051589568,-0.004858581,,,,0.44,-0.095714286,-0.167142857,"Seattle, WA",42644,7/15/24 17:39,98118
7/1/15,9/30/15,90,zip code,2,40851,f,Zip Code: 98148,,Washington,WA,Single Family Residential,6,468950.0,0.399850746,0.674821429,299997.5,0.034563324,0.132279675,182.6241135,-0.006951576,0.027647554,176.5862179,-0.069737424,-0.034580539,25.0,-0.285714286,-0.074074074,4.0,-0.333333333,-0.428571429,16.0,-0.2,-0.36,7.0,-0.3,-0.5,,,,53.0,13.0,27.0,1.007134508,-0.024367491,-0.007905879,0.44,-0.102857143,-0.041481481,,,,0.75,0.25,0.464285714,"Seattle, WA",42644,7/15/24 17:39,98148
7/1/20,9/30/20,90,zip code,2,40833,f,Zip Code: 98121,,Washington,WA,All Residential,-1,595000.0,-0.014900662,0.03930131,645000.0,-0.00309119,-0.077253219,728.0285967,-0.021685977,-0.002206677,734.0538336,-0.010724209,-0.074812999,84.0,0.076923077,-0.066666667,42.0,0.235294118,0.4,211.0,0.024271845,0.953703704,166.0,0.0,1.024390244,,,,19.5,2.5,-17.0,0.981082556,-0.004360732,0.002263381,0.130952381,0.002747253,0.075396825,,,,0.285714286,-0.067226891,-0.014285714,"Seattle, WA",42644,7/15/24 17:39,98121
12/1/12,2/28/13,90,zip code,2,40861,f,Zip Code: 98168,,Washington,WA,Single Family Residential,6,168800.0,-0.070996147,0.184561404,194900.0,0.028496042,0.114351058,110.2091349,-0.003099133,0.051943441,126.5506329,0.076365897,0.183840338,64.0,0.28,-0.179487179,30.0,0.5,0.666666667,88.0,0.173333333,0.060240964,58.0,-0.134328358,-0.42,,,,48.5,3.0,-13.5,0.978774549,0.000555326,0.008026059,0.34375,0.02375,0.074519231,,,,0.266666667,-0.033333333,-0.066666667,"Seattle, WA",42644,7/15/24 17:39,98168
7/1/19,9/30/19,90,zip code,2,40823,f,Zip Code: 98110,,Washington,WA,Multi-Family (2-4 Unit),4,1750000.0,,,,,,184.9112426,,,,,,1.0,,,,,,,,,,,,,,,11.0,,,1.458333333,,,1.0,,,,,,,,,"Bremerton, WA",14740,7/15/24 17:39,98110
3/1/21,5/31/21,90,zip code,2,40818,f,Zip Code: 98105,,Washington,WA,Single Family Residential,6,1200000.0,-0.040110579,0.105226802,1050000.0,0.000476417,-0.124999635,560.3461057,0.025677866,0.160149957,515.4061856,0.009206445,0.042902611,90.0,0.184210526,0.666666667,34.0,0.03030303,0.172413793,115.0,0.15,0.4375,22.0,0.222222222,0.157894737,,,,6.0,0.0,0.0,1.083389779,0.017413285,0.057213357,0.7,0.055263158,0.218518519,,,,0.882352941,0.064171123,0.365111562,"Seattle, WA",42644,7/15/24 17:39,98105
1/1/14,3/31/14,90,zip code,2,40854,f,Zip Code: 98155,,Washington,WA,Multi-Family (2-4 Unit),4,552000.0,,,507475.0,,,142.2680412,,,170.4732143,,,1.0,,,1.0,,,4.0,,,5.0,,,,,,16.0,,,0.97699115,,,0.0,,,,,,1.0,,,"Seattle, WA",42644,7/15/24 17:39,98155
11/1/23,1/31/24,90,zip code,2,40819,f,Zip Code: 98106,,Washington,WA,Single Family Residential,6,732500.0,0.046428571,0.046428571,739925.0,0.020586207,0.138346154,398.5873521,-0.115136078,-0.034269933,421.1953623,0.028613186,-0.028713345,44.0,-0.228070175,-0.214285714,16.0,0.6,0.777777778,50.0,-0.019607843,0.612903226,26.0,-0.037037037,0.444444444,,,,7.0,0.0,-19.0,1.012708667,0.004286317,0.017885472,0.431818182,0.063397129,0.163961039,,,,0.625,0.125,0.402777778,"Seattle, WA",42644,7/15/24 17:39,98106
6/1/15,8/31/15,90,zip code,2,40877,f,Zip Code: 98199,,Washington,WA,All Residential,-1,670000.0,-0.02189781,0.089430894,649000.0,-0.016592166,0.035087719,344.6268657,0.005696538,0.114136168,337.2898469,0.020442435,0.092200609,141.0,-0.090322581,0.165289256,41.0,0.28125,-0.088888889,127.0,-0.072992701,-0.09929078,37.0,0.193548387,-0.486111111,,,,9.0,0.0,0.0,1.031258448,-0.003907148,0.024796286,0.503546099,0.006771906,0.106851884,,,,0.756097561,0.193597561,0.311653117,"Seattle, WA",42644,7/15/24 17:39,98199
6/1/17,8/31/17,90,zip code,2,40814,f,Zip Code: 98101,,Washington,WA,Condo/Co-op,3,615900.0,-0.01131712,-0.087555556,795000.0,0.096551724,0.227894046,754.0394973,0.086543661,0.123877917,789.3090952,0.039017132,0.066035981,41.0,-0.240740741,-0.226415094,20.0,0.666666667,-0.090909091,59.0,0.134615385,-0.157142857,33.0,0.32,-0.029411765,,,,7.0,0.0,-19.0,1.06782091,0.017412217,0.07180063,0.707317073,0.040650407,0.537505752,,,,0.8,0.133333333,0.072727273,"Seattle, WA",42644,7/15/24 17:39,98101
1/1/14,3/31/14,90,zip code,2,40830,f,Zip Code: 98117,,Washington,WA,Multi-Family (2-4 Unit),4,480000.0,0.0,0.333333333,607500.0,0.0,0.24004899,213.952381,0.0,0.305847291,201.4916682,0.121729688,0.455971638,3.0,0.0,0.0,2.0,0.0,,4.0,1.0,3.0,,,,,,,34.0,0.0,-8.0,0.966229956,-2.65e-05,-0.068931281,0.0,-0.333333333,-0.333333333,,,,1.0,0.0,,"Seattle, WA",42644,7/15/24 17:39,98117
4/1/22,6/30/22,90,zip code,2,40838,f,Zip Code: 98127,,Washington,WA,Townhouse,13,970000.0,,,932500.0,,,647.6184081,,,621.9334766,,,2.0,,,,,,2.0,,,,,,,,,10.0,,,1.047169811,,,0.5,,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98127
1/1/17,3/31/17,90,zip code,2,40867,f,Zip Code: 98178,,Washington,WA,Single Family Residential,6,427500.0,0.064094586,0.3359375,459950.0,0.095121655,0.31602289,221.0526316,0.054916947,0.106300314,238.9855072,0.070239445,0.210053201,69.0,0.014705882,0.131147541,35.0,1.058823529,0.296296296,79.0,0.295081967,0.082191781,24.0,-0.076923077,-0.272727273,,,,23.0,-7.0,12.0,1.007616354,0.024625466,-0.012805137,0.434782609,0.170076726,-0.040627227,,,,0.771428571,0.065546218,-0.006349206,"Seattle, WA",42644,7/15/24 17:39,98178
3/1/22,5/31/22,90,zip code,2,40843,f,Zip Code: 98134,,Washington,WA,Condo/Co-op,3,475000.0,0.25994695,,451500.0,0.0,,462.0622568,0.110608067,,430.1218542,0.0,,1.0,-0.5,,,,,2.0,0.0,,1.0,0.0,,,,,,,,1.084474886,0.042237443,,1.0,0.5,,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98134
11/1/15,1/31/16,90,zip code,2,40844,f,Zip Code: 98136,,Washington,WA,Single Family Residential,6,642500.0,0.0,0.189814815,582000.0,-0.023489933,0.18896955,295.1625387,0.032114642,0.102282174,305.8862434,0.046247707,0.096089539,56.0,-0.176470588,0.333333333,13.0,0.444444444,0.083333333,39.0,-0.22,0.083333333,16.0,0.454545455,-0.2,,,,10.0,1.0,-13.5,1.010666492,-0.000686998,0.013456803,0.392857143,0.010504202,0.154761905,,,,0.692307692,0.025641026,-0.057692308,"Seattle, WA",42644,7/15/24 17:39,98136
1/1/23,3/31/23,90,zip code,2,40842,f,Zip Code: 98133,,Washington,WA,Condo/Co-op,3,350000.0,0.064638783,0.029411765,399999.0,0.212529707,0.111108333,430.4245283,-0.000708048,-0.016479953,423.9981361,0.0,0.005321896,15.0,-0.0625,-0.285714286,4.0,0.333333333,-0.75,21.0,0.615384615,-0.363636364,18.0,0.5,2.0,,,,23.5,-11.5,18.5,1.013089594,0.016889075,-0.06932566,0.4,0.0875,-0.314285714,,,,0.75,0.416666667,-0.125,"Seattle, WA",42644,7/15/24 17:39,98133
5/1/21,7/31/21,90,zip code,2,40831,f,Zip Code: 98118,,Washington,WA,Single Family Residential,6,799950.0,0.017747444,0.209205653,740000.0,0.0,0.104477612,449.4382022,0.001695578,0.25061065,416.6666667,0.007936508,0.140012845,175.0,0.09375,0.576576577,37.0,-0.455882353,-0.412698413,187.0,-0.050761421,0.272108844,48.0,0.411764706,0.2,,,,7.0,1.0,-1.0,1.073426031,-0.013044721,0.055673072,0.6,-0.04375,0.167567568,,,,0.702702703,-0.00317965,-0.090948091,"Seattle, WA",42644,7/15/24 17:39,98118
9/1/16,11/30/16,90,zip code,2,40830,f,Zip Code: 98117,,Washington,WA,Townhouse,13,600000.0,-0.012345679,0.379310345,610000.0,-0.004081633,0.22,412.8256513,-0.001253833,0.294664308,384.3769374,-0.007319848,0.083244096,25.0,-0.038461538,2.125,8.0,0.0,0.6,23.0,-0.178571429,0.769230769,1.0,-0.75,-0.75,,,,16.0,4.0,7.0,1.004603557,0.003197216,-0.001824114,0.32,-0.026153846,-0.18,,,,0.5,0.25,-0.3,"Seattle, WA",42644,7/15/24 17:39,98117
8/1/13,10/31/13,90,zip code,2,40817,f,Zip Code: 98104,,Washington,WA,Condo/Co-op,3,366250.0,0.024475524,0.744047619,394425.0,0.071807065,-0.011466165,358.2142857,0.007028112,0.252771272,342.4781676,-0.154242725,0.129011194,18.0,-0.217391304,-0.217391304,7.0,0.75,1.333333333,14.0,-0.176470588,-0.263157895,15.0,-0.117647059,-0.0625,,,,43.0,4.5,-37.0,0.993837602,0.001312706,0.015340607,0.333333333,-0.014492754,0.246376812,,,,0.714285714,0.464285714,-0.285714286,"Seattle, WA",42644,7/15/24 17:39,98104
8/1/21,10/31/21,90,zip code,2,40816,f,Zip Code: 98103,,Washington,WA,All Residential,-1,825000.0,-0.029411765,0.076320939,799950.0,-0.030363636,0.026893453,578.3718446,-0.011509938,0.09899496,553.7054132,0.00681455,0.087810635,301.0,-0.009868421,-0.119883041,99.0,-0.153846154,-0.238461538,335.0,0.0,-0.222737819,74.0,-0.026315789,-0.421875,,,,7.0,0.0,0.0,1.035830208,-0.005047002,0.013103242,0.431893688,-0.038501049,0.025460939,,,,0.747474747,-0.013209013,0.155167055,"Seattle, WA",42644,7/15/24 17:39,98103
11/1/23,1/31/24,90,zip code,2,40877,f,Zip Code: 98199,,Washington,WA,All Residential,-1,1020000.0,-0.113043478,-0.048063462,979000.0,-0.019038076,-0.03546798,561.2244898,-0.007281304,0.041310374,532.6704545,-0.029356061,-0.071097839,53.0,-0.184615385,0.019230769,24.0,0.2,1.181818182,53.0,-0.070175439,0.394736842,17.0,-0.227272727,-0.32,,,,19.0,3.0,-23.0,1.005919546,0.008955511,0.031212491,0.320754717,0.105370102,0.147677794,,,,0.833333333,0.483333333,0.378787879,"Seattle, WA",42644,7/15/24 17:39,98199
9/1/23,11/30/23,90,zip code,2,40836,f,Zip Code: 98125,,Washington,WA,Single Family Residential,6,765000.0,-0.006493506,-0.016709512,765000.0,-0.02173913,-0.012903226,459.2964824,-0.017615857,-0.036571504,469.8019802,0.044666109,-0.052533245,57.0,-0.149253731,-0.136363636,15.0,-0.117647059,-0.166666667,53.0,-0.14516129,-0.311688312,21.0,-0.045454545,-0.382352941,,,,12.0,3.0,-1.5,0.996970697,-0.008255621,0.004028313,0.368421053,-0.049489395,0.141148325,,,,0.466666667,-0.180392157,0.077777778,"Seattle, WA",42644,7/15/24 17:39,98125
1/1/17,3/31/17,90,zip code,2,40871,f,Zip Code: 98188,,Washington,WA,Townhouse,13,275500.0,0.216335541,0.384422111,429000.0,0.236311239,0.546085233,184.8958333,0.034232913,0.11123325,203.2212222,0.097903091,0.139818939,2.0,-0.5,1.0,1.0,-0.5,0.0,3.0,-0.25,0.5,,,,,,,44.0,10.0,28.0,1.061452514,0.079472607,0.156701434,0.5,0.5,0.5,,,,1.0,0.0,0.0,"Seattle, WA",42644,7/15/24 17:39,98188
6/1/12,8/31/12,90,zip code,2,40842,f,Zip Code: 98133,,Washington,WA,Condo/Co-op,3,95250.0,0.038147139,-0.278955337,102250.0,-0.164965292,-0.181836367,128.5303314,0.050469698,-0.209684046,138.8898731,-0.040803979,-0.06906975,24.0,-0.076923077,0.6,7.0,0.0,0.75,16.0,-0.111111111,-0.272727273,10.0,-0.285714286,-0.722222222,,,,32.0,10.5,-51.0,0.978253431,0.00402805,0.041936979,0.125,-0.105769231,0.058333333,,,,0.571428571,0.142857143,0.571428571,"Seattle, WA",42644,7/15/24 17:39,98133
2/1/22,4/30/22,90,zip code,2,40821,f,Zip Code: 98108,,Washington,WA,Multi-Family (2-4 Unit),4,707000.0,-0.188289323,-0.119003115,712000.0,-0.172093023,-0.22608275,276.5678705,0.026254142,-0.113928446,279.1585441,0.002489349,-0.123680156,2.0,0.0,0.0,,,,2.0,-0.333333333,1.0,,,,,,,4.0,,-38.0,0.991134752,0.001134752,0.0339155,0.0,0.0,0.0,,,,,,,"Seattle, WA",42644,7/15/24 17:39,98108
6/1/17,8/31/17,90,zip code,2,40848,f,Zip Code: 98144,,Washington,WA,Single Family Residential,6,750000.0,-0.013157895,0.17370892,720000.0,-0.030270379,0.2,419.2982456,0.006315789,0.200953,399.9,-0.03581693,0.109795864,87.0,0.023529412,-0.064516129,30.0,0.153846154,0.034482759,91.0,-0.172727273,-0.06185567,31.0,-0.184210526,-0.03125,,,,8.0,0.5,0.0,1.063331644,-0.008389804,0.035790194,0.574712644,-0.037052062,0.080088988,,,,0.7,0.238461538,0.044827586,"Seattle, WA",42644,7/15/24 17:39,98144
6/1/17,8/31/17,90,zip code,2,40817,f,Zip Code: 98104,,Washington,WA,Condo/Co-op,3,448750.0,0.264084507,-0.002777778,487500.0,-0.083474337,-0.075654152,576.6392579,0.037950664,0.193926439,607.5024518,-0.034623377,0.068708395,22.0,-0.24137931,0.0,8.0,0.333333333,0.333333333,20.0,-0.393939394,-0.473684211,16.0,-0.111111111,-0.333333333,,,,16.0,9.0,1.0,1.045670543,-0.032223176,0.02913064,0.636363636,-0.122257053,0.181818182,,,,0.875,0.208333333,-0.125,"Seattle, WA",42644,7/15/24 17:39,98104
10/1/16,12/31/16,90,zip code,2,40854,f,Zip Code: 98155,,Washington,WA,Condo/Co-op,3,234000.0,0.028571429,0.3,231975.0,0.0,0.406335253,249.9421296,0.052577536,0.161768047,260.4358999,0.049130781,0.210158815,19.0,0.055555556,0.117647059,3.0,-0.625,0.0,12.0,-0.333333333,0.090909091,1.0,-0.666666667,-0.666666667,,,,14.0,3.0,2.0,0.999496458,0.006764903,0.013888024,0.315789474,0.093567251,0.198142415,,,,0.666666667,0.166666667,-0.333333333,"Seattle, WA",42644,7/15/24 17:39,98155
